"probe","EntrezGene.ID","HUGO.gene.symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Contig17066_RC",NA,NA,0.0236610533041256,-0.0177893175074184,1.21568149524293,0.224951225362751,0.350030569383176,-6.4600164114998
"Contig41219",NA,NA,0.0166221248630887,0.0369910979228487,1.21515080235135,0.225153265932316,0.350300419656119,-6.4606569547554
"Contig54727_RC",152273,"FGD5",-0.0240322580645161,0.00273809523809524,-1.21431387044963,0.225474652555533,0.350733572830855,-6.461145893519
"NM_020385",57109,"REXO4",0.0154870390653523,0.0387388724035608,1.21457859786173,0.225371256239597,0.350595013280903,-6.46134729164448
"AF070538",NA,NA,-0.0110713102686787,0.0211402985074627,-1.21357170012919,0.225760215919823,0.351110847210037,-6.46151627212131
"NM_005621",6283,"S100A12",0.0245292990142387,0.0484896142433234,1.21410510199928,0.22555175637272,0.350808929336757,-6.46191829766187
"U16126",2898,"GRIK2",0.0108299561883899,0.00702077151335312,1.21351941630452,0.225775167501718,0.351111794918661,-6.46262429216192
"AL050136",NA,NA,0.0169242424242424,0.0100860534124629,1.21302621822309,0.225963422048694,0.351359917122338,-6.46321853876148
"NM_012388",26258,"PLDN",-0.0129795042237917,0.037860119047619,-1.20945141265959,0.227333781604564,0.353139503890393,-6.46334603319529
"NM_006771",NA,NA,-0.0139317760474601,0.0387044776119403,-1.2086782333536,0.227632909601585,0.353484380587148,-6.46375805569765
"Contig5607_RC",NA,NA,0.0161483626008543,0.0295589123867069,1.20380473954746,0.229519103357521,0.355871630204286,-6.46380961796252
"NM_014140",50485,"SMARCAL1",0.0173553760496531,0.0272106824925816,1.21244402732941,0.226185790090356,0.351638682111006,-6.46391970322041
"Contig39770_RC",132884,"EVC2",0.0221014056224899,0.041919881305638,1.21235367432208,0.22622031451207,0.351670022832739,-6.46402849039654
"NM_016285",NA,NA,0.0218809328221979,0.00227596439169139,1.2120676252688,0.226329640463798,0.351817634655802,-6.46437284728096
"Contig16095_RC",NA,NA,0.0266011865211201,0.00290332326283988,1.20316100882781,0.229767730605093,0.356078883025769,-6.46457892431653
"NM_013272",28232,"SLCO3A1",0.0224903705732019,-0.00442433234421365,1.21155745995326,0.226524716061338,0.352098512628421,-6.46498680401694
"NM_018499",NA,NA,0.026935879883169,0.0184955489614243,1.21125837843134,0.226639134025497,0.352232690159463,-6.46534661353113
"AF195883",64223,NA,-0.0171574023366192,0.0237566765578635,-1.2112565961274,0.226639815995746,0.352232690159463,-6.46534875746488
"NM_005188",867,"CBL",0.0113941675794085,0.0256379821958457,1.21075559020091,0.226831576241625,0.35249965525753,-6.46595129359133
"AF174394",NA,NA,0.0205041986126323,0.00721364985163205,1.21073257205892,0.226840389237659,0.35249965525753,-6.46597897048415
"AI401061_RC",NA,NA,-0.0211050109529026,0.0275370919881306,-1.21017181180539,0.227055164267962,0.352799279011627,-6.46665306451691
"AB007936",23334,"KIAA0467",-0.0406183369843008,0.0164094955489614,-1.21015179087918,0.227062835112082,0.352799279011627,-6.46667712609589
"AK000229",NA,NA,-0.0200960660825119,0.00610979228486647,-1.21011629268076,0.227076436395009,0.352799279011627,-6.46671978762282
"NM_003915",8904,"CPNE1",0.0248277656078861,-0.00268545994065282,1.20980193736605,0.227196908409313,0.352964050943546,-6.46709752386018
"NM_000186",NA,NA,-0.032657676159182,-0.0610860534124629,-1.20943211861183,0.227338694551391,0.353139503890393,-6.46754178162862
"NM_004145",4650,"MYO9B",0.0145689576487769,0.0377240356083086,1.20925110841959,0.227408115789316,0.353202517614404,-6.46775917739793
"NM_013232",10016,"PDCD6",-0.0200325392479007,-0.0273916913946588,-1.20899905049304,0.22750481061734,0.353328477034686,-6.46806184875285
"NM_001832",1208,"CLPS",0.0251943227455276,0.0142255192878338,1.20896446717519,0.227518079815971,0.353328477034686,-6.468103371548
"Contig38495_RC",NA,NA,0.039500366568915,-0.00147321428571429,1.20815307742373,0.227832043100242,0.353748731346295,-6.46855649312803
"Contig31790_RC",6706,"SPRR2G",0.0234875366568915,-0.0137678571428571,1.20806475933887,0.227865965259998,0.353778963440513,-6.46866245614743
"Contig44269_RC",NA,NA,-0.0232241694048923,0.0446142433234421,-1.2083828668539,0.227741315802029,0.3536302900006,-6.46880149918131
"NM_004209",9143,"SYNGR3",-0.036563360295161,-0.0869151515151515,-1.20225554389073,0.230120337697237,0.356578010454209,-6.46880966639485
"Contig39942_RC",NA,NA,-0.0202345746622856,0.0321780415430267,-1.20783588213386,0.227951408278819,0.353889176617019,-6.46945777186326
"U52827",NA,NA,-0.0174204545454545,0.000937499999999999,-1.2072535939356,0.228177695463272,0.354195559104455,-6.4696353238659
"Contig23431_RC",NA,NA,-0.0260118656443958,0.00508308605341246,-1.20759624197655,0.228043495835519,0.354009690649926,-6.46974519950624
"NM_018209",55738,"ARFGAP1",0.0170876688572472,0.0183857566765579,1.20695462864105,0.228290182400205,0.354347701961667,-6.47051448085749
"NM_019098",54714,"CNGB3",-0.0447521994134898,0.0348154761904762,-1.2064954962202,0.228469307526917,0.354499881128237,-6.47054395944336
"Contig27288_RC",NA,NA,-0.0180788123167156,0.0135029761904762,-1.20648813066336,0.228472142090366,0.354499881128237,-6.47055278482665
"AF043469",11247,"NXPH4",0.0327890873840188,-0.00750595238095238,1.20341550863566,0.229656805945713,0.355972411444663,-6.47057758645842
"NM_003166",NA,NA,-0.0306993491206205,-0.0279047619047619,-1.20330464800194,0.229699630671342,0.356016249348853,-6.47071007196652
"Contig37167_RC",NA,NA,-0.0200329499817452,0.0134154302670623,-1.20672464149926,0.228378653986946,0.354422307486221,-6.47079013208295
"NM_002893",5931,"RBBP7",-0.0240133716684921,-0.0447685459940653,-1.20671677712071,0.228381679694259,0.354422307486221,-6.47079955701766
"NM_002507",4804,"NGFR",0.0116965794211328,0.0223779761904762,1.20312476147221,0.22976913178212,0.356078883025769,-6.47092502206253
"AL137306",64417,"C5orf28",0.0199459200438116,-0.00683976261127596,1.20647397559113,0.228475108224391,0.354499881128237,-6.47109050854209
"AB007902",26053,"AUTS2",-0.0311593647316539,-0.0269317507418398,-1.20643472731286,0.228490213286105,0.35450084995609,-6.47113753470051
"NM_004901",9583,"ENTPD4",-0.0152311975173421,0.00795845697329377,-1.20597779389109,0.228666120893912,0.354751286793654,-6.47168490757045
"Contig18780_RC",NA,NA,-0.0266417488134355,0.00707121661721068,-1.20557087572936,0.228822855426355,0.35497194877971,-6.47217219275704
"Contig28393_RC",NA,NA,0.0151287823771484,0.0448506097560976,1.19229185986465,0.234002485166048,0.361016816192968,-6.47218109539876
"NM_003103",6651,"SON",-0.0203222435195327,-0.00976854599406528,-1.20549199604824,0.228853246761403,0.354996599541624,-6.47226663244338
"NM_004352",869,"CBLN1",0.0614988228777178,-0.0137589285714286,1.20196423497493,0.230217874931398,0.356706569379465,-6.47231099310638
"NM_006798",10941,"UGT2A1",-0.0325476918798666,0.0545432835820896,-1.20112397038183,0.230545660127584,0.357101442934728,-6.47279725294885
"Contig20269_RC",NA,NA,0.0155716958744067,0.00993768545994065,1.2049690037033,0.229054822051832,0.355286770490459,-6.47289263661202
"NM_003721",8625,"RFXANK",0.0177593099671412,0.042673590504451,1.20492726977461,0.229070912895374,0.355289218106415,-6.47294257911174
"AB020720",NA,NA,0.0283150533167152,0.0463958333333333,1.20135311006596,0.230454431276886,0.35698272159513,-6.4730403024683
"Contig35685_RC",65244,"SPATS2",0.0193580686381891,-0.0147804154302671,1.20449653337011,0.229237033907662,0.355524347614411,-6.47345793608911
"Contig43085_RC",79753,"SNIP1",0.0212580321285141,0.00354302670623145,1.20430098987489,0.229312477083059,0.355618823734345,-6.4736918349041
"Contig31256_RC",NA,NA,-0.0220282119710256,0.0361363636363636,-1.19480529641879,0.233014971270273,0.359946965652925,-6.47400093993659
"X59417",5687,"PSMA6",0.0260731106243155,-0.0398783382789318,1.20402994709008,0.22941707819256,0.355758503276877,-6.4740159797252
"Contig431_RC",NA,NA,0.0221641109894122,-0.0059673590504451,1.20396638402513,0.229441613451265,0.355774014371702,-6.47409198543851
"Contig53848_RC",84935,"C13orf33",0.0332250733137831,-0.0161369047619048,1.20345566336345,0.229641295848925,0.355972411444663,-6.47418173797294
"NM_020346",57084,"SLC17A6",0.01618973727422,0.021787072243346,1.05441864844433,0.292650310868105,0.428209447155703,-6.47437777158757
"Contig54180",NA,NA,-0.0148722617743702,0.0110682492581602,-1.20354586324797,0.229603981156509,0.355972411444663,-6.47459472411583
"Contig47084_RC",157310,NA,-0.0114362449799197,0.0368249258160237,-1.20345838868663,0.229637766361914,0.355972411444663,-6.47469927934277
"Contig54041_RC",79591,"C10orf76",-0.0241843282219788,-0.0189376854599407,-1.20341026929116,0.229656352978532,0.355972411444663,-6.4747567915296
"Contig16531_RC",NA,NA,-0.0411208470244615,0.0406557863501484,-1.2027774917751,0.229900869886751,0.35626048839711,-6.47551287358316
"AL133575",138724,"C9orf131",-0.0334684722416119,0.0326586826347305,-1.19839116110614,0.2316083941383,0.35833944870756,-6.47553334204404
"Contig46276_RC",83482,"SCRT1",0.025102340396067,0.00385714285714286,1.19886314759135,0.231420048669373,0.358145138154526,-6.47600799320584
"NM_006641",10803,"CCR9",0.0103951612903226,0.030077380952381,1.20187331512138,0.230253057517834,0.356738503961402,-6.47607173888744
"NM_000530",4359,"MPZ",0.0259541788856305,0.0202410714285714,1.20162142001982,0.230350551566855,0.356866969555005,-6.47637238195478
"NM_016465",51272,"BET1L",-0.00981623212783847,0.0291711711711712,-1.19718134180275,0.232081380840195,0.358867158218093,-6.4764487386272
"Contig36300_RC",NA,NA,0.0142500920132499,0.0244477611940298,1.20065605988249,0.230726946926723,0.357291820337346,-6.47699949981844
"NM_000923",NA,NA,-0.0298735396129975,0.00110682492581602,-1.20143374444355,0.230420735341026,0.356953111553734,-6.47711715908751
"NM_003393",7479,"WNT8B",-0.0222723607038124,0.0248482142857143,-1.20094552702933,0.230612296377582,0.357166823484658,-6.47717876830797
"Contig17323_RC",NA,NA,0.0384288737578211,0.0185522388059702,1.2002006617605,0.230903483640105,0.357542579569475,-6.47754243201712
"NM_006676",10868,"USP20",-0.0142040434465133,0.0144154302670623,-1.20092687614314,0.23061704909203,0.357166823484658,-6.47772184187084
"NM_004386",1463,"CSPG3",0.0284543692009417,-0.00443154761904762,1.19720706919793,0.232063878767528,0.358867158218093,-6.47797842900017
"NM_016174",51148,"CEECAM1",-0.0269623037604966,0.00676261127596439,-1.20069359187065,0.230707441889042,0.357284215896106,-6.47800005988583
"Contig48643_RC",NA,NA,-0.0300623167155425,0.00552976190476191,-1.20008968974677,0.230944030583168,0.357582746993013,-6.478199195033
"Contig40772_RC",NA,NA,0.0146820197044335,0.0238174904942966,1.05039835747239,0.294490575038418,0.430156549374434,-6.47857425422256
"AK000923",NA,NA,0.0162923968601679,0.00604154302670623,1.19999732335059,0.230977381831212,0.357611768568802,-6.47883012058126
"Contig56768_RC",6526,"SLC5A3",-0.0315004107338444,-0.0524183976261128,-1.19983917739963,0.231038725654625,0.357684123363743,-6.47901858869602
"NM_004475",2319,"FLOT2",0.0213356151880248,-0.00746884272997033,1.19944090757309,0.231193263532898,0.357878108412828,-6.47949311180178
"NM_003492",8269,"CXorf12",-0.0132919585318017,0.0196238805970149,-1.19226000022444,0.233997217451528,0.361016816192968,-6.47961451817979
"Contig32949",497048,NA,0.020066348973607,-2.67857142857141e-05,1.19885223800643,0.231424285791694,0.358145138154526,-6.47967335063159
"Contig16754_RC",79827,NA,-0.0188600766703176,0.00541246290801187,-1.19924480633399,0.231269382430783,0.357960255427088,-6.4797267014594
"Contig45209_RC",60493,"FASTKD5",0.0183468875502008,0.00481899109792285,1.19922885386324,0.231275575347831,0.357960255427088,-6.47974570187757
"AB037738",57528,"KCTD16",0.0288687571483034,0.0345848484848485,1.18983029965761,0.2349622883932,0.362150541748674,-6.47989169001554
"AF113678",NA,NA,0.0376623432979749,0.0661033434650456,1.18575620993069,0.236568124270729,0.364030817433131,-6.48042401693109
"Contig40272_RC",NA,NA,-0.030043446513326,-0.0273471810089021,-1.19864028173359,0.23150414796702,0.358246083842011,-6.48044655392947
"Contig39444_RC",NA,NA,0.0169839357429718,0.0304510385756677,1.19846181699375,0.2315734867698,0.358330733178148,-6.48065899638462
"NM_004058",828,"CAPS",0.0383376688572472,-0.0620652818991098,1.19838757798845,0.231602335170463,0.35833944870756,-6.48074736043914
"Contig15582_RC",NA,NA,-0.021454134720701,0.0255905044510386,-1.19817026092156,0.23168679675082,0.358438098537464,-6.48100599403725
"AB014530",204851,"HIPK1",-0.0177316082511866,0.00911275964391691,-1.19813161352381,0.231701819594183,0.358438688498274,-6.48105198424484
"NM_016216",51163,"DBR1",0.016401013143483,0.0188249258160237,1.19798826149213,0.231757548821821,0.358488342534442,-6.48122255958988
"NM_003079",6605,"SMARCE1",0.0193399050748448,-0.00219881305637982,1.19797371606007,0.231763204006887,0.358488342534442,-6.48123986614602
"NM_000944",5530,"PPP3CA",-0.0314503924790068,-0.0598189910979229,-1.19788451503438,0.231797887034148,0.358519337407315,-6.48134599542907
"S82692",3558,"IL2",-0.0278789704271632,0.0291899109792285,-1.1976697074533,0.231881423429048,0.358625884576823,-6.48160153628365
"Contig8975_RC",NA,NA,-0.0408280791788856,-0.0134672619047619,-1.19709498956041,0.232107497828252,0.358884838901879,-6.48176414031908
"NM_004162",5868,"RAB5A",0.01340502920774,0.0310385756676558,1.19715569673782,0.232081403901346,0.358867158218093,-6.48221283274301
"NM_018245",55753,"OGDHL",0.0289692563356875,-0.0219970238095238,1.1935711029442,0.233481903373069,0.360531757062957,-6.48229510167129
"Contig17030_RC",NA,NA,0.0179062456723446,0.0175922619047619,1.19341409791385,0.233543273911307,0.360603777270432,-6.48248120713024
"NM_006577",126792,"B3GALT6",0.0193067442182523,-0.010422619047619,1.19335797476014,0.233565214263549,0.360607905507908,-6.48254772665849
"NM_014236",8443,"GNPAT",0.0193462486308872,-0.00844213649851632,1.19671317600011,0.232253669037121,0.359088169236944,-6.48273890003899
"Contig28310_RC",NA,NA,0.0175904640272457,0.0142424242424242,1.19047413020459,0.234709629714214,0.361856945968492,-6.48280722795766
"NM_015840",103,"ADAR",0.020936427528295,-0.0224807121661721,1.19654655655433,0.232318554521136,0.359165805698259,-6.48293692674886
"NM_020241",10501,"SEMA6B",-0.0152047679863772,0.0207939393939394,-1.19030669919977,0.234775316126986,0.361935422802566,-6.48300516876927
"NM_015458",66036,"MTMR9",-0.0148360702420503,0.0173534743202417,-1.18757632817044,0.235845797681559,0.363294757917118,-6.48307928767237
"Contig46680_RC",NA,NA,-0.0205859802847755,0.00493768545994065,-1.19630746138246,0.2324116863111,0.359287098546479,-6.48322104287542
"Contig35802_RC",144453,"BEST3",0.0146956462212486,0.0299940652818991,1.19614236132298,0.232476011229167,0.35936384611361,-6.48341719795635
"U27655",5998,"RGS3",0.0190118656443958,-0.00391097922848665,1.19609527329161,0.232494359603472,0.359369517455019,-6.48347313824099
"Contig33385_RC",NA,NA,-0.0263677437020811,-0.00581305637982196,-1.1959690190986,0.232543561045526,0.359422875052436,-6.48362311665048
"AF174604",26261,"FBXO24",0.0144525374224169,0.0232759643916914,1.19575538166571,0.232626832764469,0.359528882127965,-6.483876862584
"NM_021174",NA,NA,0.0108058598028477,0.0230385756676558,1.1956961186403,0.232649936104508,0.359541890396721,-6.48394724374399
"Contig49031_RC",81794,"ADAMTS10",-0.0184909638554217,0.0334124629080119,-1.19548560002551,0.232732018762572,0.359605866020738,-6.4841972290736
"D87458",114088,"TRIM9",0.0280161290322581,-0.0245535714285714,1.19504412584027,0.23290668358197,0.359802392930536,-6.48420043056232
"NM_001890",1446,"CSN1S1",0.0312746440306683,-0.12626706231454,1.19548076689281,0.232733903476601,0.359605866020738,-6.48420296777934
"Contig41544_RC",84332,"DYDC2",-0.0269216411098942,0.0288575667655786,-1.19547692780132,0.232735400565033,0.359605866020738,-6.48420752617619
"Contig27117_RC",NA,NA,0.0204770901788974,-0.00651632047477745,1.19533695715643,0.232789988069497,0.35966751012492,-6.48437371229066
"NM_014075",NA,NA,-0.0218309145673603,-0.00767655786350148,-1.1950981448797,0.232883144130994,0.359788732264979,-6.4846572078024
"Contig35698_RC",NA,NA,0.0273717008797653,0.0484107142857143,1.19450904488737,0.233115517391639,0.36005684424383,-6.48483538996005
"NM_006724",4216,"MAP3K4",-0.0224882297104888,0.0143081570996979,-1.18571161083382,0.236580626010421,0.364030817433131,-6.48527684956572
"NM_002612",5166,"PDK4",0.0391561244979919,-5.63798219584571e-05,1.19452540912551,0.233106665523901,0.36005684424383,-6.48533687703351
"NM_014094",NA,NA,-0.0269662096662512,0.00661607142857143,-1.190888144182,0.234532204647915,0.361624873784913,-6.48547200200817
"AL050006",51626,"DYNC2LI1",-0.0123615826944141,0.0277359050445104,-1.19425526271141,0.233212148500829,0.360183370604302,-6.4856573494075
"Contig5154_RC",293,"SLC25A6",-0.0230541737328057,-0.0180513595166163,-1.18836822019201,0.235534228324866,0.362854033328365,-6.48582995990821
"NM_002855",5818,"PVRL1",0.0414776834611172,0.0140237388724036,1.19380631929658,0.233387520809116,0.360431484792327,-6.48618976815801
"NM_016941",10683,"DLL3",0.0244227382276603,0.0117014925373134,1.18980057110944,0.234961384696127,0.362150541748674,-6.48624124474187
"Contig36390_RC",NA,NA,-0.0542327015090173,0.0161910447761194,-1.19284403953671,0.233768671545715,0.360792513435296,-6.48628480711188
"NM_018417",55811,NA,0.0152230270682425,0.0175,1.1843990433333,0.237101379356154,0.364683109628966,-6.48629485862789
"Contig40751_RC",NA,NA,-0.0225213125228186,0.00656083086053412,-1.19359405674159,0.233470470352381,0.360531757062957,-6.48644142913093
"NM_014911",NA,NA,-0.0284406158357771,-0.0246785714285714,-1.19315028595652,0.233646419285611,0.360694790675435,-6.48644650831318
"AF135422",29926,"GMPPA",0.013660368747718,0.0386112759643917,1.19332560555559,0.233575407770879,0.360607905507908,-6.48675964445514
"Contig14585_RC",NA,NA,-0.0262327035414385,0.0397121661721068,-1.19303901991069,0.233687470998757,0.360735416956969,-6.48709927758325
"Contig42331_RC",NA,NA,0.0314865611894777,0.0528818181818182,1.18368260913331,0.237384574507503,0.364962326652184,-6.48713732873336
"NM_013975",3980,"LIG3",-0.0224858981380066,0.00808011869436202,-1.19299405007471,0.233705058971749,0.360739820219885,-6.48715256406893
"Contig52993_RC",4215,"MAP3K3",0.0183140288426433,0.0133887240356083,1.19291060116675,0.23373769883798,0.360767455094419,-6.48725144060752
"AK000800",54495,"TXNDC10",0.0167994249726177,-0.00608308605341246,1.19270291284785,0.233818947291541,0.36084735854783,-6.48749749556258
"NM_014500",27336,"HTATSF1",0.0226470018003046,-0.0472083333333333,1.18915309560585,0.235213213579627,0.362427912993633,-6.48752270409866
"NM_017664",55608,"ANKRD10",-0.0287193775100401,-0.0429050445103858,-1.19263311243332,0.233846257990459,0.360866757555751,-6.48758018079493
"AF218942",56776,"FMN2",-0.0254587041156841,-0.0493253731343284,-1.18866671869942,0.23540683785021,0.362680603990622,-6.48758048484356
"NM_017985",55064,"C9orf68",-0.0167642844103688,0.0218071216617211,-1.19235460816394,0.233955250526424,0.361012195911591,-6.48791004783145
"Contig20548_RC",NA,NA,0.016837166849215,0.00719584569732938,1.19226893971888,0.233988784109586,0.361016816192968,-6.48801150019825
"AJ011497",1366,"CLDN7",-0.0295719696969697,-0.0223887240356083,-1.19213527112658,0.234041113438694,0.361046542263254,-6.48816978202734
"NM_018263",55252,"ASXL2",0.0132219331872946,0.00694658753709199,1.19210938369771,0.234051248957062,0.361046542263254,-6.4882004342369
"Contig667_RC",285148,"IAH1",-0.0189780941949617,0.0186587537091988,-1.19195578780015,0.234111391677077,0.361116563521298,-6.48838228706655
"Contig16908_RC",NA,NA,0.0198022544724352,0.00758456973293768,1.1918746222991,0.234143177657569,0.361142838472463,-6.48847837514578
"NM_000431",4598,"MVK",-0.0233212714630339,-0.0123787878787879,-1.18523585582523,0.236770904323399,0.364300704464906,-6.48898695927077
"NM_000534",5378,"PMS1",0.0167118473895582,0.00690207715133531,1.19141948795053,0.234321473974292,0.361377644850601,-6.48901706742804
"Contig41363_RC",NA,NA,0.0172050930996714,0.00208308605341246,1.19141065541556,0.234324935025467,0.361377644850601,-6.48902751950647
"AF103295",NA,NA,0.015835021905805,0.0150385756676558,1.19117135942125,0.234418717609771,0.361499503987704,-6.48931066384118
"NM_015380",25813,"SAMM50",0.0197588992332968,-0.00399703264094955,1.19091926197047,0.234517546101751,0.361624873784913,-6.48960889435164
"NM_015646",5908,"RAP1B",-0.0235857977364001,-0.0619821958456973,-1.19085095273108,0.23454433013181,0.361624873784913,-6.4896896931937
"NM_004123",2695,"GIP",0.0470218806259522,0.0421994047619048,1.1869199964064,0.236091775762853,0.363584213275048,-6.49015770233638
"Contig39595_RC",NA,NA,0.010667779013719,0.0342865671641791,1.18621759053819,0.23637106754321,0.363881734262223,-6.49046893043807
"NM_012433",23451,"SF3B1",-0.0179196821342415,-0.016,-1.1839573903399,0.237275929460089,0.36487135861259,-6.49049109678687
"NM_014319",23592,"LEMD3",-0.0189724414900983,-0.0102619047619048,-1.18662815165723,0.236206767487415,0.363729895261001,-6.49050170856175
"D38435",NA,NA,0.0123592417500928,0.037689552238806,1.18615802132391,0.236394555030693,0.363881734262223,-6.49053911141093
"Contig39838_RC",144108,"SPTY2D1",-0.0135548557867835,0.0154925816023739,-1.18999355132169,0.234880702040349,0.362075087629858,-6.49070347026549
"Contig12357_RC",NA,NA,-0.029667123037605,0.0132611275964392,-1.18941576171645,0.235107571311186,0.362310742368698,-6.49138623064301
"NM_003921",8915,"BCL10",0.0166637915297554,0.0173353115727003,1.1892344584938,0.235178792186532,0.362397684365738,-6.491600404616
"NM_014601",30846,"EHD2",-0.0189060332238044,0.0302759643916914,-1.18900045082466,0.235270739488945,0.362493736133732,-6.4918767906276
"Contig43846_RC",NA,NA,-0.0112426823025734,0.0320958083832335,-1.18358094090735,0.23741473228363,0.364970176517146,-6.49305169620727
"NM_014632",9645,"MICAL2",-0.018675219941349,0.01825,-1.18753397115344,0.235849989280534,0.363294757917118,-6.49308663844192
"Contig41578_RC",NA,NA,0.0127709017889741,0.00670029673590504,1.1873376685884,0.235924823128923,0.363387164654535,-6.49383914626613
"NM_004084",NA,NA,0.0212330230010952,0.0392433234421365,1.18695356149447,0.236076101719063,0.363584213275048,-6.494292068394
"Contig17378_RC",NA,NA,-0.0203282219788244,0.0332017804154303,-1.18689972693567,0.236097309686428,0.363584213275048,-6.49435553611758
"Contig7415_RC",NA,NA,0.0126950274153905,0.0445120481927711,1.17842105953514,0.239466700834029,0.367294298798187,-6.49435901046226
"NM_006073",10345,"TRDN",0.0512665835756821,0.0308928571428571,1.1831071609305,0.237597233247063,0.365204863886567,-6.49464539515988
"Contig33736_RC",NA,NA,0.00976392961876828,0.0347023809523809,1.18603591900702,0.236440239360206,0.363929173201961,-6.49485252654147
"AB023147",23313,"C22orf9",-0.0141575959008448,0.0025952380952381,-1.18289890812316,0.237679655371033,0.365244196881892,-6.49489009550222
"Contig46913_RC",NA,NA,-0.027737432488575,-0.00355952380952381,-1.18289423709476,0.237681504299357,0.365244196881892,-6.49489558354459
"Contig39763_RC",55225,"RAVER2",0.0227033588901059,0.0038160237388724,1.18639221898372,0.23629730749193,0.363846429631419,-6.49495371731702
"NM_002060",2701,"GJA4",0.0224632165023731,-0.00162017804154303,1.18635180308744,0.236313239686202,0.363848076777228,-6.49500134316021
"Contig24646_RC",NA,NA,0.0135983935742972,0.037922619047619,1.18265161236821,0.237777556223628,0.36536733328588,-6.49518061644145
"Contig25861_RC",NA,NA,-0.0324293537787514,-0.00631157270029674,-1.18619565759001,0.23637480036782,0.363881734262223,-6.49518532893618
"NM_020131",56893,"UBQLN4",0.0289178532311062,0.00999703264094956,1.18614955405628,0.236392978958151,0.363881734262223,-6.49523964800068
"Contig25046_RC",NA,NA,0.0131473621759766,0.0457062314540059,1.18591015144133,0.236487391203256,0.363973378562133,-6.49552167788009
"NM_001654",369,"ARAF",-0.013554992698065,0.0230949554896142,-1.18588149479665,0.236498694203172,0.363973378562133,-6.49555543325196
"Contig27042_RC",NA,NA,0.0196914476086162,0.0214391691394659,1.18579570571576,0.236532534162791,0.36400257536078,-6.49565648150061
"Contig32602_RC",NA,NA,0.037097191323693,0.0146059701492537,1.18121457799798,0.238349480470847,0.365947546654551,-6.49635100791417
"NM_005294",2844,"GPR21",0.0169633431085043,0.010922619047619,1.18454582399565,0.237028394293954,0.364628133763372,-6.49660684194048
"NM_020202",56954,"NIT2",0.0190312157721796,0.00562017804154303,1.1849675500009,0.236859381420929,0.36441393392193,-6.49663156717515
"Contig26942_RC",NA,NA,0.0225263929618768,0.0139642857142857,1.18430896260956,0.237121981360039,0.364683109628966,-6.49688550160836
"NM_000554",1406,"CRX",-0.010442082111437,0.0201845238095238,-1.18423692807858,0.237150448356394,0.364701308261378,-6.4969702369172
"Contig30552_RC",152189,"CMTM8",-0.0355335889010587,-0.0281543026706231,-1.18459145456724,0.237007920398415,0.364619550007767,-6.49707416574106
"NM_018962",53820,"DSCR6",-0.0252028804874671,-0.0148630952380952,-1.18098048001837,0.238439883475262,0.365971585414287,-6.49714226945307
"NM_005305",NA,NA,0.029361856516977,0.0254985163204748,1.18440824077303,0.237080304676014,0.364683109628966,-6.49728972587114
"NM_019076",NA,NA,-0.0201762048192771,0.0010326409495549,-1.18429837532033,0.237123717947546,0.364683109628966,-6.49741897217465
"NM_001048",6750,"SST",-0.011803369719981,0.0314924471299094,-1.17497569822488,0.240842955782573,0.368965982510211,-6.49786246700537
"NM_013953",7849,"PAX8",0.016948878383389,0.045889552238806,1.17991647913273,0.238864719243027,0.366534547672841,-6.49787316361444
"AL050125",64131,"XYLT1",-0.0172056863818912,0.00186053412462908,-1.18386534800853,0.237294883393159,0.364877585600649,-6.49792827202097
"Contig27776_RC",NA,NA,-0.013033357771261,0.0245744047619048,-1.1833275580919,0.237510026730414,0.365093743839462,-6.49803950303802
"Contig60265_RC",NA,NA,-0.0224278021175612,0.0501394658753709,-1.18373474599804,0.23734652448308,0.364934070209162,-6.49808184174306
"NM_005057",5929,"RBBP5",0.0202379061701351,-0.0101691394658754,1.18361288138319,0.237394717928572,0.364962326652184,-6.49822512235445
"Contig28211_RC",NA,NA,0.0210802785923754,0.0187589285714286,1.18289171976326,0.237682500736303,0.365244196881892,-6.49855168682678
"Contig37361_RC",NA,NA,0.0228832224685883,0.0269640718562874,1.18186414425258,0.238094424394112,0.365716501668482,-6.49870543090884
"NM_018002",55074,"OXR1",-0.0260643483023001,-0.014673590504451,-1.18303547974019,0.23762315567622,0.365221777631187,-6.49890379536858
"NM_018841",55970,"GNG12",-0.0240458385265199,-0.0198125,-1.17915118162085,0.239166395717845,0.366925646021718,-6.4992864312955
"NM_013960",3084,"NRG1",0.0263962212486309,-0.00248071216617211,1.1824973014482,0.237836215851864,0.365411759286279,-6.49953606987142
"Contig41773_RC",NA,NA,0.0143963125228185,0.0303175074183976,1.18249703613367,0.237836320921023,0.365411759286279,-6.49953638150373
"AL110237",NA,NA,0.0313154687716383,0.0407470238095238,1.17889079020013,0.239269938458497,0.367038496359576,-6.49959137393101
"Contig21116_RC",NA,NA,0.0188470443349754,0.0561026615969582,1.02975863959626,0.304060919877734,0.440821709080113,-6.49986817714739
"NM_003952",6199,"RPS6KB2",0.012250603093515,0.0121515151515152,1.17587467042473,0.240486500988749,0.368512145136803,-6.49996330284308
"Contig12402_RC",NA,NA,0.0127979645856152,0.00796439169139466,1.18213073893303,0.237981412371978,0.365588789927109,-6.4999665595864
"AL137347",NA,NA,-0.0283373037604965,-0.0135964391691395,-1.18190691350558,0.238070101208241,0.365702086194324,-6.50022935428468
